CustomerID,Age,Gender,ContractType,MonthlyCharges,TotalCharges,TechSupport,InternetService,Tenure,PaperlessBilling,PaymentMethod,Churn,Average_Monthly_Charges,Customer_Lifetime_Value
bbd0fe6c-6108-4fcc-8186-722ba355ad05,27.0,Female,Month-to-month,91.43,4205.780000000001,No,DSL,46,Yes,Electronic check,No,91.43000000000002,42057.8
9ea6ed4a-04ca-430a-a207-db202f7f2cd7,49.0,Female,Month-to-month,25.56,1329.12,No,No,52,No,Credit card,Yes,25.56,13291.199999999999
9ec5405d-c6a9-4598-9d34-0833db592a19,60.0,Male,One year,68.87,3168.0200000000004,Yes,No,46,Yes,Credit card,No,68.87,31680.200000000004
10372a5c-b893-408a-9219-02163d211daf,70.0,Male,Month-to-month,77.91,5297.88,No,No,68,Yes,Mailed check,No,77.91,52978.8
d1ad3e51-89f9-4de9-b798-0131a885a7b4,47.0,Female,Two year,81.73,4822.070000000001,No,DSL,59,Yes,Credit card,No,81.73,48220.700000000004
aee7c7a5-8629-4fbe-b09b-48dd63329992,56.0,Female,Month-to-month,60.52,605.2,No,No,10,No,Mailed check,No,60.52,6052.0
277529a2-8d2c-4e83-8407-26547f5f61aa,48.0,Male,One year,50.44,201.76,Yes,Fiber optic,4,No,Bank transfer,No,50.44,2017.6
68e8f311-5295-4a96-887b-25d79cf023dd,35.0,Female,Two year,88.25,4589.0,No,No,52,Yes,Electronic check,No,88.25,45890.0
18a440bd-1c47-40a5-9270-2b29a41247a2,53.0,Female,Two year,104.76,1885.68,No,No,18,No,Bank transfer,No,104.76,18856.8
0b34fc84-1111-4e29-a8ad-153985f0786a,19.0,Female,Month-to-month,,4557.36,Yes,DSL,51,Yes,Mailed check,No,89.36,45573.6
2dbb45bd-2138-42e6-b013-a170d5cf3b4c,31.0,Male,One year,113.21,2603.83,No,Fiber optic,23,No,Mailed check,No,113.21,26038.3
1b67f7bb-33bb-4382-8801-8e83df9d3910,30.0,Male,Month-to-month,91.73,2293.25,Yes,Fiber optic,25,No,Electronic check,No,91.73,22932.5
08252b39-1947-4a42-b10d-c9d17c413a2a,46.0,Female,Month-to-month,96.46,5787.599999999999,Yes,Fiber optic,60,Yes,Bank transfer,No,96.46,57875.99999999999
637b3648-d617-49c0-a449-d64f922ddab6,29.0,Male,One year,36.79,1361.23,No,No,37,Yes,Credit card,No,36.79,13612.3
9fbc879e-869c-4a8e-bd6a-b7c2a86d8706,56.0,Female,One year,61.95,4212.6,Yes,DSL,68,Yes,Electronic check,No,61.95,42126.0
0c90e028-4185-400d-971d-f5fdb38950ce,19.0,Female,Month-to-month,68.51,1233.18,No,No,18,No,Credit card,No,68.51,12331.800000000001
b7c4b3ee-9b1f-46d1-b881-49dc5dc96097,49.0,Male,Two year,45.63,1323.27,No,DSL,29,Yes,Bank transfer,No,45.63,13232.7
ebc8f6b7-ee22-4f70-8359-9c6d1224cbd2,30.0,Female,Month-to-month,72.85,2185.5,No,Fiber optic,30,Yes,Electronic check,No,72.85,21855.0
edabddab-7dcc-4026-a7df-30b2356fdc0a,63.0,Female,Two year,49.08,343.56,Yes,No,7,No,Bank transfer,Yes,49.08,3435.6
77d2b94f-1478-4c9d-9503-0b43e3c7ca9a,44.0,Male,Month-to-month,,3638.75,Yes,DSL,41,No,Bank transfer,No,88.75,36387.5
5c65a65c-0f8a-4c2c-a390-0bc0cd0fa4a6,66.0,Female,One year,67.03,2480.11,No,No,37,Yes,Credit card,No,67.03,24801.100000000002
e3f342a8-f030-4fd4-be54-898e8eda6433,58.0,Female,Two year,65.88,1778.7599999999998,No,DSL,27,Yes,Credit card,No,65.88,17787.6
cb53f0be-5e7b-4866-9270-54706a7be8b1,34.0,Female,One year,118.36,2485.56,Yes,Fiber optic,21,No,Credit card,No,118.36,24855.6
9def57b4-d2da-43ec-8eec-c013b55beaaa,57.0,Male,One year,59.24,,No,No,43,No,Bank transfer,No,59.24,25473.2
bbfb1b71-0a68-4eb8-876d-e8c5440c7e5b,48.0,Female,One year,56.23,2867.73,Yes,Fiber optic,51,No,Mailed check,No,56.23,28677.3
13f39289-4dcc-405d-959e-f0fd1204f4d6,51.0,Male,One year,51.86,3682.06,Yes,No,71,No,Bank transfer,Yes,51.86,36820.6
84fcfcb0-f5e9-4352-b745-39f2f1d188b9,77.0,Female,One year,109.47,1423.11,No,No,13,Yes,Mailed check,No,109.47,14231.099999999999
3b23feed-b9a4-4e2b-99e9-e3a418dcceb6,41.0,Female,Month-to-month,69.67,3692.51,No,DSL,53,Yes,Electronic check,No,69.67,36925.100000000006
317046b9-3080-4a5d-a2a5-0eec881af04f,62.0,Female,Two year,80.0,5040.0,No,DSL,63,No,Credit card,No,80.0,50400.0
91ed554a-3fae-4f01-a829-0f3c86b4852c,52.0,Female,Month-to-month,38.08,2170.56,Yes,DSL,57,Yes,Credit card,No,38.08,21705.6
8ef4d74b-2dcc-4095-b28f-9444a0154d65,65.0,Male,Month-to-month,74.09,,Yes,Fiber optic,25,Yes,Bank transfer,No,74.09,18522.5
bf00f56c-6a49-49a6-8ee2-5e54bfcb3388,23.0,Male,Month-to-month,47.46,616.98,Yes,Fiber optic,13,Yes,Mailed check,No,47.46,6169.8
9399ad15-a37c-41c5-842b-266b1b02fa24,36.0,Female,One year,93.06,3443.2200000000003,Yes,No,37,No,Electronic check,No,93.06,34432.200000000004
b3da5808-756e-467d-acab-8b695ba37cb5,47.0,Female,Month-to-month,103.25,3097.5,No,DSL,30,Yes,Bank transfer,No,103.25,30975.0
1aa67474-e200-4157-ad54-c95aaa4d52a8,24.0,Female,Two year,91.48,1097.76,Yes,Fiber optic,12,No,Electronic check,No,91.48,10977.6
8cca8963-2e2e-47a4-8ade-c3792ab403f6,27.0,Female,Month-to-month,,6046.3,No,No,65,Yes,Mailed check,No,93.02,60463.0
a854027e-5667-4e49-8133-8bdc66cc7376,,Female,One year,71.25,1282.5,Yes,Fiber optic,18,No,Credit card,No,71.25,12825.0
999413cc-ff99-47a8-88ad-b388287e4086,49.0,Female,Two year,91.21,5655.0199999999995,Yes,No,62,No,Credit card,No,91.21,56550.2
e7094153-5a31-4916-aefb-2a2471693ed5,,Female,Two year,62.27,1494.48,No,DSL,24,No,Mailed check,Yes,62.27,14944.8
ff31950a-fdd0-44a1-8cd2-216f50adff63,45.0,Female,Two year,85.15,5109.0,Yes,No,60,Yes,Credit card,No,85.15,51090.0
698f546d-5f29-4290-9848-5a54531c8812,77.0,Male,Two year,45.9,780.3,No,No,17,Yes,Bank transfer,No,45.9,7803.0
d37ee471-6e3b-4507-a21c-1209c3a1962d,32.0,Male,Month-to-month,26.98,1618.8,Yes,DSL,60,Yes,Mailed check,No,26.98,16188.0
3d9ffe59-9bc0-4a93-92cd-adefb9d276f4,47.0,Male,One year,61.35,552.15,No,DSL,9,Yes,Credit card,No,61.349999999999994,5521.5
60042231-36c3-4e85-8bae-295e902a405c,54.0,Female,Two year,66.18,3441.3600000000006,Yes,No,52,Yes,Mailed check,No,66.18,34413.600000000006
be9cafcf-ed17-46e9-8cdc-718dc4057420,46.0,Female,Two year,45.64,684.6,Yes,Fiber optic,15,No,Electronic check,No,45.64,6846.0
73d0b6c7-f62e-4f88-9c29-850b410bfc29,39.0,Female,One year,92.77,2597.56,No,DSL,28,Yes,Bank transfer,Yes,92.77,25975.6
000cd21a-65a7-4a30-b5b7-0dd9728f5897,21.0,Male,Month-to-month,27.36,246.24,No,No,9,Yes,Bank transfer,No,27.36,2462.4
48d3d2ce-fba3-491f-88df-aaf8b9efaad6,37.0,Female,Two year,,2367.1200000000003,No,DSL,56,Yes,Bank transfer,No,42.27,23671.200000000004
2294fa0a-8482-4c08-842c-65ad9883e9b1,49.0,Male,Month-to-month,94.86,3414.96,Yes,DSL,36,Yes,Credit card,No,94.86,34149.6
01ae7eb1-4d45-4ea5-a3ec-4f6afe503fdc,53.0,Female,Month-to-month,63.71,3567.76,Yes,Fiber optic,56,No,Electronic check,No,63.71,35677.600000000006
36fea0b4-38cd-4122-bc01-45e14ce2afa2,67.0,Male,Month-to-month,90.53,6427.63,Yes,DSL,71,No,Credit card,No,90.53,64276.3
c5828939-058e-489e-909d-97cddb107e7f,21.0,Male,Month-to-month,76.75,1535.0,Yes,No,20,No,Credit card,No,76.75,15350.0
d284b528-b091-4fb7-b17f-3f92d26aa790,44.0,Male,Two year,115.07,6328.849999999999,Yes,No,55,No,Mailed check,No,115.07,63288.49999999999
82e2b02d-8dbc-4e5a-ab4a-ede646a52064,34.0,Female,Two year,79.78,4786.8,Yes,DSL,60,Yes,Bank transfer,No,79.78,47868.0
9255273f-ed09-40f7-9217-4fb08e6b3085,29.0,Male,Month-to-month,21.49,752.15,No,DSL,35,No,Credit card,No,21.49,7521.5
75dacbbe-09a9-461a-9823-3383279b637c,39.0,Female,Month-to-month,55.29,55.29,Yes,Fiber optic,1,Yes,Bank transfer,No,55.29,552.9
43d643ed-236e-4832-a7f6-a2ac5b0c4170,34.0,Female,One year,34.31,1543.95,Yes,Fiber optic,45,No,Electronic check,No,34.31,15439.5
3ff69f41-9508-4801-a3be-7ca05df924fb,27.0,Female,One year,112.46,7759.74,No,Fiber optic,69,No,Electronic check,No,112.46,77597.4
4ce09ecb-cfa2-4fb8-8199-322e3ba58126,71.0,Female,One year,30.4,1216.0,No,No,40,Yes,Bank transfer,Yes,30.4,12160.0
91ae3d4c-6659-4d83-920b-725b17871810,18.0,Female,Two year,58.77,2233.26,No,Fiber optic,38,Yes,Bank transfer,Yes,58.77,22332.600000000002
13c37b5d-bbf8-4a91-b7a9-f824eafa4d5b,39.0,Male,One year,42.61,1022.64,No,No,24,No,Electronic check,No,42.61,10226.4
7b874b4a-cafb-44fe-931f-04afb93c92d5,,Female,Two year,104.67,418.68,No,Fiber optic,4,Yes,Electronic check,No,104.67,4186.8
e6267164-d361-4b3a-bcff-ae922c435667,73.0,Female,Two year,50.86,3509.34,Yes,No,69,Yes,Credit card,No,50.86,35093.4
d1cbc092-9383-486d-b3ed-d6edb0894de4,76.0,Female,Two year,119.19,1549.47,Yes,DSL,13,Yes,Electronic check,No,119.19,15494.7
a46acc9a-9861-4260-9869-c755e85c1ec9,35.0,Female,Two year,23.86,501.06,No,No,21,No,Credit card,No,23.86,5010.6
ceef7261-bb15-42ea-8991-2f464ce6928b,67.0,Female,One year,32.83,1050.56,No,DSL,32,No,Electronic check,No,32.83,10505.599999999999
c7b611cd-1417-482a-a1ad-018a93875413,,Male,Month-to-month,42.46,1613.48,Yes,No,38,No,Credit card,Yes,42.46,16134.8
559a8f54-c559-4d0f-abff-c53f0e50f355,,Male,Month-to-month,101.11,3235.52,No,No,32,No,Mailed check,No,101.11,32355.2
6f2e92b9-d130-42db-a13a-14ca5911f42e,46.0,Female,Month-to-month,107.85,,Yes,DSL,57,Yes,Mailed check,Yes,107.85,61474.5
1edbbe71-de2a-4ddf-ae24-9b726aa12abd,29.0,Male,One year,27.15,1303.1999999999998,Yes,No,48,Yes,Credit card,No,27.149999999999995,13031.999999999998
bf67de42-3a0a-4b59-8538-4872deaa543e,53.0,Male,Month-to-month,23.25,697.5,No,No,30,Yes,Bank transfer,No,23.25,6975.0
edbc36d8-9a30-4096-9977-66bea71c8948,76.0,Female,One year,94.46,6706.66,Yes,Fiber optic,71,Yes,Mailed check,No,94.46,67066.6
a1d770ea-c704-480e-a246-6cd702ed5d15,52.0,Male,One year,33.34,1266.92,Yes,DSL,38,No,Electronic check,No,33.34,12669.2
863dfcd6-4e06-48d0-8ddb-545b61eaaa65,69.0,Female,One year,33.3,1465.1999999999998,Yes,DSL,44,Yes,Bank transfer,No,33.3,14651.999999999998
909e21ba-8a38-45aa-91be-ba8e0a8aeb94,78.0,Male,Month-to-month,22.24,578.24,Yes,Fiber optic,26,No,Electronic check,No,22.240000000000002,5782.4
b2a0f778-809d-4444-93ab-3cce264ae04f,29.0,Male,Month-to-month,24.98,49.96,No,Fiber optic,2,No,Mailed check,No,24.98,499.6
ac735be0-0cee-4dc2-a737-f345388629ff,24.0,Male,Month-to-month,46.37,1993.9099999999999,No,DSL,43,No,Electronic check,No,46.37,19939.1
f89617fa-6493-45ef-bf53-76a4bb48bbba,46.0,Female,Two year,26.5,1139.5,No,DSL,43,Yes,Credit card,No,26.5,11395.0
9343e6ea-985a-4548-80ba-22a47213e7cc,28.0,Male,One year,56.89,3584.07,No,DSL,63,Yes,Bank transfer,No,56.89,35840.700000000004
6e935615-38da-4a90-970f-ad328135f15a,50.0,Male,Two year,103.28,5990.24,No,Fiber optic,58,No,Mailed check,Yes,103.28,59902.399999999994
25e42403-64f2-402e-894f-6ed34a2f3876,23.0,Female,One year,52.63,,Yes,Fiber optic,48,No,Bank transfer,No,52.63,25262.4
79d19c4e-1521-4d35-960f-1e2d21d72432,64.0,Female,Month-to-month,,463.9,Yes,No,5,Yes,Credit card,No,92.78,4639.0
8c53b74c-0c9f-46e6-becc-f7609249ee3a,32.0,Male,One year,29.39,1028.65,Yes,Fiber optic,35,No,Mailed check,No,29.390000000000004,10286.5
6605de3c-15c7-4c83-8336-ffe5663166a7,,Female,One year,85.94,1375.04,Yes,No,16,Yes,Electronic check,No,85.94,13750.4
b2a7a475-c619-4773-af3a-cf3380777ac5,68.0,Male,Two year,51.67,2531.83,No,No,49,No,Bank transfer,No,51.67,25318.3
7b1dbca3-2286-43f8-8314-96ea2160446e,28.0,Male,One year,94.98,5698.8,No,Fiber optic,60,No,Mailed check,No,94.98,56988.0
65339cf0-7ce4-470e-b2b7-3d808f2e08d3,75.0,Female,Month-to-month,33.63,1715.13,Yes,Fiber optic,51,Yes,Mailed check,No,33.63,17151.300000000003
8fa8ae34-3233-4053-9242-ba54a6f9c0e1,40.0,Female,One year,109.79,6477.610000000001,No,Fiber optic,59,Yes,Credit card,No,109.79,64776.100000000006
86351a54-bc54-48c1-bf40-8dcc9db1f7f9,43.0,Female,One year,44.26,2832.64,Yes,Fiber optic,64,No,Mailed check,No,44.26,28326.399999999998
44296ca2-1257-429e-be08-5cb73f09f7a6,51.0,Male,One year,55.31,719.03,Yes,DSL,13,No,Mailed check,Yes,55.309999999999995,7190.299999999999
af4afcdd-52cb-4ae0-ae18-c9b3c6da85f1,63.0,Female,Two year,115.02,,No,Fiber optic,26,Yes,Credit card,No,115.02,29905.2
1ccec1ef-16ef-4cdf-9375-ee61ec94503e,51.0,Male,One year,77.85,5449.5,No,No,70,No,Electronic check,Yes,77.85,54495.0
5d822e3a-6c6d-482b-a9e0-8370abf7a5d0,46.0,Female,One year,56.58,169.74,No,No,3,No,Electronic check,No,56.580000000000005,1697.4
5832c8de-521b-48c2-b0c3-ef8a592ab43d,21.0,Male,Two year,114.96,1379.52,Yes,DSL,12,No,Mailed check,No,114.96,13795.2
c509d558-0632-4b36-a7c8-f0c59808552c,34.0,Female,Two year,52.91,2169.31,No,DSL,41,No,Electronic check,No,52.91,21693.1
5987038a-fcd6-418e-ab54-500d4e089bb4,52.0,Male,Two year,29.49,1916.85,Yes,Fiber optic,65,No,Credit card,Yes,29.49,19168.5
cd840a47-fd7b-4279-9253-55159dc0a8b5,30.0,Female,Two year,119.68,7539.84,No,DSL,63,No,Electronic check,No,119.68,75398.4
70c23600-2554-4c1a-9f88-dda37134ae6e,58.0,Male,Month-to-month,46.78,2339.0,Yes,Fiber optic,50,Yes,Mailed check,No,46.78,23390.0
3bc5f97f-d173-470b-ac99-3c800b7d1856,56.0,Female,Month-to-month,105.13,4941.11,No,Fiber optic,47,No,Credit card,No,105.13,49411.1
27ef0a4b-5fb2-4838-af73-b3cf331e91f2,32.0,Female,One year,36.55,292.4,Yes,DSL,8,Yes,Electronic check,No,36.55,2924.0
15f7ef61-da4e-404c-ba7e-1b86c1fad753,72.0,Male,Month-to-month,93.14,2887.34,Yes,DSL,31,No,Bank transfer,No,93.14,28873.4
3e3869e2-0df6-4417-bd55-38c71cc464ed,46.0,Female,One year,72.44,796.8399999999999,No,No,11,No,Bank transfer,No,72.44,7968.4
25ce2a21-ed3e-4846-9efa-0407f2edcab0,46.0,Male,Month-to-month,118.09,2007.53,Yes,DSL,17,Yes,Credit card,Yes,118.09,20075.3
49a5baeb-d1f4-4c8d-951b-1974de668dd0,28.0,Male,Two year,75.28,2032.56,No,DSL,27,Yes,Electronic check,Yes,75.28,20325.6
cde55848-b19c-405e-97e0-a1f103840661,69.0,Female,Two year,22.5,607.5,No,DSL,27,Yes,Mailed check,Yes,22.5,6075.0
789fed96-7337-4c2f-8e1c-37621c7cb6ed,49.0,Male,Month-to-month,80.39,4501.84,No,No,56,Yes,Bank transfer,No,80.39,45018.4
bd717da3-3581-4632-94f5-df7005d2d205,19.0,Female,Month-to-month,,2382.57,Yes,Fiber optic,69,Yes,Electronic check,No,34.53,23825.7
8be27516-342c-4348-b63d-75f189bab9c8,64.0,Female,One year,99.85,4692.95,No,No,47,No,Electronic check,No,99.85,46929.5
8c7e2904-4237-492a-8017-466e85f4c0a2,31.0,Male,One year,105.66,2007.54,Yes,DSL,19,Yes,Mailed check,No,105.66,20075.4
fe07832a-badc-4599-9f7f-ae0c7ba79d05,37.0,Female,One year,-10.0,3887.97,No,DSL,57,Yes,Mailed check,No,68.21,38879.7
ab132032-b2e1-4f66-b1f0-2ea8242f5829,39.0,Male,Two year,98.32,3047.9199999999996,No,DSL,31,Yes,Electronic check,No,98.32,30479.199999999997
e7f2418a-953f-4fd4-a069-4b6d04b51c12,28.0,Male,Two year,34.51,552.16,Yes,Fiber optic,16,No,Mailed check,Yes,34.51,5521.599999999999
4165964c-0b21-4308-86dc-4e34a9dcfe52,44.0,Female,Two year,69.21,3114.45,Yes,No,45,No,Credit card,No,69.21,31144.5
3360d115-48b5-4c88-8f63-5f4a2b9a118e,20.0,Female,Two year,59.39,1603.53,No,No,27,No,Bank transfer,Yes,59.39,16035.3
4572b385-9e32-4085-b24f-92b9ca0841de,34.0,Male,One year,81.13,4948.929999999999,Yes,Fiber optic,61,Yes,Bank transfer,No,81.13,49489.299999999996
f1f71605-a79e-4626-b707-ac0e0d96feb3,79.0,Male,Two year,24.45,635.6999999999999,No,No,26,No,Electronic check,No,24.449999999999996,6356.999999999999
a90e319d-637e-4f94-910c-8d920222305d,61.0,Female,Two year,95.21,,Yes,Fiber optic,29,No,Electronic check,No,95.21,27610.899999999998
e9b1c4a1-da22-4b85-a9b9-2a1d457498ca,73.0,Female,Two year,27.91,1228.04,Yes,Fiber optic,44,No,Mailed check,No,27.91,12280.4
1b9ec5f9-dd41-4a67-9c37-5254a8fc5690,45.0,Female,Two year,85.65,2483.8500000000004,No,No,29,No,Bank transfer,No,85.65,24838.500000000004
e226a768-de0e-4c53-8ae0-fd7a04e25132,46.0,Female,Month-to-month,21.85,43.7,Yes,No,2,Yes,Mailed check,Yes,21.85,437.0
fad3b44c-3b2d-4dc9-a2f3-2faea63fcf12,38.0,Male,One year,103.19,619.14,No,Fiber optic,6,Yes,Electronic check,No,103.19,6191.4
b5ae2a56-fa03-4d6c-822f-b2f06175a257,64.0,Female,One year,37.47,337.23,No,No,9,Yes,Electronic check,No,37.47,3372.3
7c12d198-50c1-48f7-a764-28c4197fa0fd,33.0,Male,Two year,71.55,1073.25,Yes,Fiber optic,15,Yes,Electronic check,No,71.55,10732.5
168885c2-8814-4bde-98db-f732dde4d194,54.0,Male,Month-to-month,46.15,2676.7,No,No,58,Yes,Electronic check,No,46.15,26767.0
f77fa3a7-802a-46eb-b2e9-7c2d2fb90ccf,76.0,Female,One year,92.26,184.52,Yes,No,2,Yes,Electronic check,No,92.26,1845.2
b6646199-ed25-459e-8f89-37fa753e9662,37.0,Male,One year,52.14,156.42000000000002,Yes,No,3,Yes,Electronic check,No,52.14000000000001,1564.2000000000003
ec19e4eb-3f55-4740-8a2d-36a605804493,23.0,Female,Two year,92.46,4807.92,No,No,52,Yes,Credit card,No,92.46000000000001,48079.2
7d6c3d2a-5564-41d3-8e0f-bae18787c3f4,36.0,Male,Two year,48.49,2666.9500000000003,Yes,No,55,No,Credit card,No,48.49,26669.500000000004
04b40ac9-2831-4f0d-be90-63fb64b5d9a5,74.0,Female,One year,95.25,5048.25,No,DSL,53,No,Mailed check,No,95.25,50482.5
5afa0fb3-5a16-49d9-af2f-077358c69158,22.0,Male,One year,23.06,922.4,No,DSL,40,Yes,Credit card,No,23.06,9224.0
fef97d57-3c77-4a4a-8d65-4036a00f230b,20.0,Male,Month-to-month,48.33,1884.87,Yes,No,39,Yes,Mailed check,Yes,48.33,18848.699999999997
469ff562-8052-4405-ba84-bb5ffa6e3743,,Female,One year,69.86,3003.98,Yes,No,43,No,Mailed check,No,69.86,30039.8
41f74651-a033-4dad-8fdf-de19cfd835fc,18.0,Female,One year,24.51,318.63,No,No,13,No,Credit card,No,24.509999999999998,3186.3
fffcd743-e3f1-4406-a31d-9c8be0f0fe79,75.0,Male,Two year,38.6,1428.2,No,Fiber optic,37,No,Bank transfer,No,38.6,14282.0
f1b2f143-078b-43a9-bd88-565ad09a934b,77.0,Male,One year,,6239.75,No,DSL,55,Yes,Mailed check,No,113.45,62397.5
39bfc9b6-47ba-48aa-b2f9-4b2c8e10814f,55.0,Female,Two year,117.68,3765.76,Yes,Fiber optic,32,No,Electronic check,No,117.68,37657.600000000006
6491982b-e5ad-481d-977f-4c1626d658fb,32.0,Male,One year,93.97,1315.58,Yes,DSL,14,Yes,Mailed check,No,93.97,13155.8
bada0c94-1679-4be0-a323-8416a82cae18,51.0,Female,One year,45.22,2939.2999999999997,No,DSL,65,No,Mailed check,No,45.22,29392.999999999996
ad9112c5-f5ea-4128-854d-c3bf61d85365,,Male,One year,46.05,1243.35,Yes,No,27,No,Bank transfer,No,46.05,12433.5
afbffde4-a022-4155-9f69-5d179cc96aed,52.0,Female,Month-to-month,84.58,2029.92,No,No,24,Yes,Electronic check,Yes,84.58,20299.2
92a97acd-3d88-4938-aad6-5b8c3a38b844,66.0,Male,Two year,31.76,698.72,Yes,Fiber optic,22,No,Bank transfer,No,31.76,6987.200000000001
4ff85111-f875-4fd4-ad2c-cf42271a919f,,Female,Month-to-month,,5167.35,No,Fiber optic,45,Yes,Bank transfer,No,114.83000000000001,51673.5
72fcc072-544c-4132-9af9-7493e8e46b31,41.0,Female,One year,42.48,339.84,No,No,8,No,Bank transfer,No,42.48,3398.3999999999996
a7087280-34ee-4b67-a1bb-d1838acfd4d6,29.0,Male,Month-to-month,119.96,8037.32,No,No,67,Yes,Mailed check,No,119.96,80373.2
af1dcfb8-8a96-4a11-94be-6d9f2379c05f,35.0,Female,Two year,69.57,4452.48,No,DSL,64,Yes,Electronic check,Yes,69.57,44524.799999999996
235b275b-dcd2-4b97-b3ca-9a6bccd3af7c,32.0,Male,One year,97.14,4565.58,No,DSL,47,Yes,Electronic check,Yes,97.14,45655.8
e60d7a94-b483-4162-b043-a39a4f1a84cb,,Female,Month-to-month,20.22,424.62,No,No,21,No,Bank transfer,Yes,20.22,4246.2
6e18b184-229f-485b-a8d9-1a2086181db2,,Female,Month-to-month,108.87,,Yes,DSL,32,Yes,Credit card,No,108.87,34838.4
c521ff2e-f9cc-43ed-a8b4-5c6afee543b3,44.0,Female,Two year,47.0,2115.0,No,Fiber optic,45,No,Electronic check,No,47.0,21150.0
9099a283-eedb-4ce5-a7fe-cdcd2528b516,25.0,Male,Month-to-month,86.79,3818.76,No,DSL,44,No,Electronic check,No,86.79,38187.600000000006
115c42cd-5147-4e86-a875-d40aeac7dc2e,77.0,Female,Two year,100.64,4126.24,No,No,41,Yes,Bank transfer,No,100.64,41262.399999999994
b82d40de-f2d7-4d53-8870-2ae78eadda9a,63.0,Male,One year,36.41,1893.3199999999997,No,DSL,52,Yes,Mailed check,Yes,36.41,18933.199999999997
d6eaf269-514e-4353-af23-7c4d1e4ea133,42.0,Female,One year,64.25,706.75,No,No,11,No,Bank transfer,No,64.25,7067.5
078c3875-ba21-4269-a540-fbfee12ff6cd,34.0,Male,Month-to-month,69.38,1248.84,Yes,DSL,18,No,Credit card,No,69.38,12488.4
f90fb6e4-e150-42f3-9195-8000c3f38c8c,46.0,Male,One year,51.21,563.3100000000001,No,Fiber optic,11,Yes,Credit card,Yes,51.21000000000001,5633.1
4da838b7-6947-4bac-b610-f40d69fe890f,70.0,Male,One year,68.18,1840.8600000000001,No,Fiber optic,27,No,Bank transfer,No,68.18,18408.600000000002
d25ad576-ef0b-443e-bee0-47627168bdec,25.0,Female,Month-to-month,51.75,2225.25,No,No,43,Yes,Credit card,No,51.75,22252.5
bd03d33b-eee9-495e-a308-6e48e4e5b5b0,32.0,Male,One year,56.07,,No,No,65,Yes,Mailed check,No,56.07,36445.5
301c6abf-c773-4d46-a6e6-a84a46178161,44.0,Female,Month-to-month,86.93,4694.22,Yes,No,54,Yes,Mailed check,Yes,86.93,46942.200000000004
06b4ed27-2f4b-4be8-a1ac-fdb51b555f6d,63.0,Male,Two year,83.26,2414.54,Yes,DSL,29,No,Mailed check,No,83.26,24145.4
9df034d3-9caa-437c-bc67-95e2c32fc21b,67.0,Male,Two year,43.23,907.8299999999999,No,DSL,21,No,Credit card,Yes,43.23,9078.3
9cc3c1f5-9129-4c75-9b08-e5a844511ba0,69.0,Male,Two year,109.75,3182.75,No,DSL,29,No,Mailed check,No,109.75,31827.5
3b1d12cf-3b70-4092-98ab-182c3b1d0181,24.0,Male,Month-to-month,106.28,956.52,Yes,Fiber optic,9,No,Bank transfer,No,106.28,9565.2
14588063-5bf8-4d1d-86ad-7920aff7ff5d,20.0,Female,Month-to-month,70.91,4325.51,No,No,61,Yes,Mailed check,No,70.91,43255.100000000006
22538040-7a02-4a6d-87a2-b171b02a06ee,46.0,Male,One year,63.33,3926.46,Yes,DSL,62,No,Credit card,No,63.33,39264.6
7800e27a-9ace-43cc-989c-83f68098580d,61.0,Male,One year,,4095.99,No,Fiber optic,71,Yes,Electronic check,No,57.69,40959.899999999994
2f191516-5fbb-4da5-a64a-1fe8b646e2b1,70.0,Female,One year,90.73,453.65000000000003,Yes,No,5,Yes,Credit card,Yes,90.73,4536.5
794e0838-7dcf-40fd-a330-98edda252795,41.0,Male,One year,,1307.55,Yes,Fiber optic,15,No,Bank transfer,No,87.17,13075.5
39ed0800-3179-49f9-a9ed-e760233408ba,77.0,Male,One year,39.62,2258.3399999999997,No,No,57,No,Bank transfer,Yes,39.62,22583.399999999998
f80443ee-c3b8-4179-a899-4c8408403234,75.0,Male,Month-to-month,87.15,435.75,No,DSL,5,No,Credit card,Yes,87.15,4357.5
f3402dd3-4515-45b9-ace9-504b03d7f962,20.0,Male,Month-to-month,45.24,904.8000000000001,No,Fiber optic,20,Yes,Mailed check,No,45.24,9048.0
abdce0da-be0b-4ddd-b8f9-500169bd40d8,37.0,Female,Two year,21.86,87.44,No,Fiber optic,4,No,Mailed check,Yes,21.86,874.4
345e2eaf-c1fd-4581-b3ec-e6b1fcfd8547,63.0,Female,Two year,89.92,,Yes,Fiber optic,56,Yes,Electronic check,No,89.92,50355.200000000004
f4672866-ed56-42a0-ad54-ff2b10ee4f77,32.0,Male,Two year,84.48,2872.32,Yes,No,34,Yes,Mailed check,No,84.48,28723.2
9df79a27-ddfc-4a92-b074-feb3fc5217cc,42.0,Female,Two year,61.08,2443.2,No,No,40,No,Bank transfer,No,61.08,24432.0
dde4f5c1-532c-4c01-b017-c5337d6ce5c3,47.0,Female,Month-to-month,72.57,5007.33,Yes,Fiber optic,69,No,Mailed check,No,72.57,50073.3
6d744a0b-3f2d-49c8-a338-e5797521aa18,31.0,Male,Month-to-month,114.72,7800.96,No,No,68,No,Credit card,Yes,114.72,78009.6
9ba14c35-0ab5-407f-86b6-020a67a55936,24.0,Female,Month-to-month,,1749.4399999999998,No,Fiber optic,22,Yes,Credit card,No,79.52,17494.399999999998
